orbital_period,transit_duration,planetary_radius,stellar_magnitude,transit_depth,impact_parameter,equilibrium_temperature,stellar_radius,stellar_mass,disposition_score,object_id,dataset,disposition
12.5187279,5.38,5.58857,8.9361,2320.0,,1393.0,0.98,,,1136.01,TESS,CONFIRMED
6.2586065,3.201,2.51593,8.9361,813.0,,1087.0,0.98,,,1136.02,TESS,CONFIRMED
26.3208756,4.414,2.71349,8.9361,800.0,,631.0,0.98,,,1136.03,TESS,CONFIRMED
18.795547,4.3425576,2.1597669,8.9361,470.6731965,,672.9826313,0.977727,,,1136.04,TESS,CONFIRMED
1.3206356,1.6000996,34.7561624,9.00558,1052.4255997,,1982.7142102,6.3070302,,,1137.01,TESS,CANDIDATE
0.64971,2.076,6.23181,8.90601,620.0,,4731.0,2.59,,,1138.01,TESS,FALSE_POSITIVE
4.4780798,4.513,11.3678,8.86193,1054.0,,3715.0,1.83,,,1139.01,TESS,CANDIDATE
3.2887898,3.4367717,10.5135877,10.6103,7005.7247902,,1338.8392647,1.24175,,,114.01,TESS,CANDIDATE
13.7431084,2.285,12.05,8.88797,5688.0,,844.0,1.34,,,1140.01,TESS,FALSE_POSITIVE
16.9487087,4.2887767,45.2204505,8.8523,156467.5479643,,758.5937679,1.1179,,,1141.01,TESS,FALSE_POSITIVE
3.3686634,3.012,42.2321,8.64028,3288.0,,2775.0,2.68,,,1142.01,TESS,FALSE_POSITIVE
11.2071839,4.366,17.4989,8.63287,3276.0,,1487.0,2.24,,,1143.01,TESS,FALSE_POSITIVE
4.8878037,2.184,5.29152,8.5077,4279.0,,810.0,0.76,,,1144.01,TESS,CANDIDATE
2.97164,1.534,,8.5011,7350.0,,2076.0,,,,1145.01,TESS,FALSE_POSITIVE
0.660179,1.6349369,6.1672487,8.40386,473.0939303,,5717.1532477,2.62432,,,1146.01,TESS,FALSE_POSITIVE
10.9278415,2.468,49.1695,8.36544,2743.0,,1129.0,2.92,,,1147.01,TESS,FALSE_POSITIVE
5.5514888,4.335,15.8043,7.9179,9493.0,,1482.0,1.55,,,1148.01,TESS,CANDIDATE
4.7423709,2.4988145,10.5505922,13.0417,12650.8110411,,970.6340996,0.877585,,,115.01,TESS,CANDIDATE
1.4810903,4.1588291,20.3402421,7.58204,6788.5145388,,3446.0210572,2.28773,,,1150.01,TESS,CANDIDATE
3.4741012,3.317,21.2912,7.55216,15748.0,,2084.3330866,1.62,,,1151.01,TESS,CANDIDATE
21.745537,4.196,2.10208,9.3188,659.0,,642.0,0.93,,,1154.01,TESS,CANDIDATE
1.32003,3.175,,9.711,552.468,,,,,,1155.01,TESS,FALSE_POSITIVE
1.6865822,2.429,,9.7032,1770.0,,,,,,1156.01,TESS,FALSE_POSITIVE
13.0727479,3.044,35.7944,9.6043,4080.0,,1074.0,3.59,,,1157.01,TESS,FALSE_POSITIVE
2.9258727,4.075,24.4055,9.5967,6720.0,,2066.0,1.3,,,1158.01,TESS,FALSE_POSITIVE
0.73774,0.636,5.28215,9.5937,524.852,,,2.1,,,1159.01,TESS,FALSE_POSITIVE
2.7985802,2.3801043,11.9514993,11.0443,16708.7151957,,1089.1458169,0.906655,,,116.01,TESS,CANDIDATE
