orbital_period,transit_duration,planetary_radius,stellar_magnitude,transit_depth,impact_parameter,equilibrium_temperature,stellar_radius,stellar_mass,disposition_score,object_id,dataset,disposition
0.575349,,,,,,,1.04575,0.84,,EPIC 211838158.01,K2,FALSE_POSITIVE
2.612938,,,,,,,4.77742,,,EPIC 211839430.01,K2,FALSE_POSITIVE
2.612804,,,,,,,3.64705,1.1,,EPIC 211839462.01,K2,FALSE_POSITIVE
0.522199,,,,,,,,,,EPIC 211841496.01,K2,FALSE_POSITIVE
0.4520313,,5.3,,,,,0.569,,,EPIC 211843564.01,K2,CANDIDATE
14.343042,,,,,,,0.424653,0.419009,,EPIC 211852187.01,K2,FALSE_POSITIVE
0.628876,,,,,,,1.49352,1.42,,EPIC 211858408.01,K2,FALSE_POSITIVE
0.636109,,,,,,,1.65628,1.15,,EPIC 211858489.01,K2,FALSE_POSITIVE
11.09226,,2.495,,,,,0.703,0.74,,EPIC 211859295.01,K2,CANDIDATE
2.61299,,,,,,,0.458,,,EPIC 211863149.01,K2,CANDIDATE
8.97146,,,,,,,0.872,,,EPIC 211876245.01,K2,CANDIDATE
4.397187,,,,,,,1.71021,1.14,,EPIC 211885185.01,K2,FALSE_POSITIVE
19.64,,,,,,,2.11864,1.34,,EPIC 211886472.01,K2,CANDIDATE
10.90364,,2.214,,,,,0.59,0.593,,EPIC 211892082.01,K2,CANDIDATE
0.995061,,,,,,,0.864,,,EPIC 211892395.01,K2,CANDIDATE
11.2362,,2.25,,,,,0.955,,,EPIC 211897272.01,K2,CANDIDATE
5.75052,,2.01,,,,,0.576,,,EPIC 211897691.01,K2,CANDIDATE
1.648932,,9.6,,,,,0.46,,,EPIC 211901114.01,K2,CANDIDATE
24.399869,,18.43,,,,1144.0,1.65,1.33,,EPIC 211904310.01,K2,CANDIDATE
2.52,,,,,,,1.08666,1.02,,EPIC 211906259.01,K2,CANDIDATE
0.526316,,,,,,,,,,EPIC 211906940.01,K2,FALSE_POSITIVE
1.108972,,,,,,,,,,EPIC 211910237.01,K2,FALSE_POSITIVE
9.35739,,2.69,,,,,0.595,,,EPIC 211913395.01,K2,CANDIDATE
1.810718,,,,,,,1.178,,,EPIC 211914445.01,K2,CANDIDATE
0.582017,,,,,,,1.06418,0.934,,EPIC 211914718.01,K2,FALSE_POSITIVE
1.81042,,,,,,,0.313,,,EPIC 211914889.01,K2,CANDIDATE
1.810834,,,,,,,0.888,,,EPIC 211914960.01,K2,CANDIDATE
24.6237203,,2.33,,,,585.0,0.91,0.93,,EPIC 211914998.02,K2,CANDIDATE
1.810708,,,,,,,2.32513,1.46,,EPIC 211915147.01,K2,FALSE_POSITIVE
9.484994,,,,,,,,,,EPIC 211919555.01,K2,FALSE_POSITIVE
9.510911,,,,,,,0.777317,0.61,,EPIC 211919842.01,K2,FALSE_POSITIVE
9.516793,,,,,,,,,,EPIC 211920462.01,K2,FALSE_POSITIVE
9.48658,,,,,,,1.76772,1.15,,EPIC 211920528.01,K2,FALSE_POSITIVE
9.487929,,,,,,,2.65019,1.2,,EPIC 211920604.01,K2,FALSE_POSITIVE
9.49259,,,,,,,7.25626,,,EPIC 211920811.01,K2,FALSE_POSITIVE
8.841,,2.43,,,,,0.584,,,EPIC 211925181.01,K2,CANDIDATE
45.38331501,,,,,,,0.815611,0.77,,EPIC 211925595.01,K2,CANDIDATE
0.858462,,,,,,,0.840819,0.7,,EPIC 211928959.01,K2,FALSE_POSITIVE
3.477,,,,,,,0.84127,0.89,,EPIC 211929937.01,K2,CANDIDATE
0.520451,,,,,,,,,,EPIC 211934173.01,K2,FALSE_POSITIVE
,,4.31,,,,,1.294,,,EPIC 211939692.01,K2,CANDIDATE
39.5438,,3.28,,,,,1.294,,,EPIC 211939692.02,K2,CANDIDATE
,,3.26,,,,,1.294,,,EPIC 211939692.03,K2,CANDIDATE
26.8662,,2.95,,,,,1.294,,,EPIC 211939692.04,K2,CANDIDATE
5.78,,,,,,,1.70787,,,EPIC 211941472.01,K2,CANDIDATE
1.324292,,,,,,,2.71166,1.58,,EPIC 211942157.01,K2,FALSE_POSITIVE
19.729071,,2.239,,,,,0.712,0.769,,EPIC 211942755.01,K2,CANDIDATE
19.491795,,5.84689735,,,,,1.410092,,,EPIC 211945201 b,K2,CONFIRMED
1.982809,,,,,,,0.291,,,EPIC 211946007.01,K2,FALSE_POSITIVE
29.724674,,1.439,,,,,0.854,0.869,,EPIC 211953244.01,K2,CANDIDATE
0.616444,,,,,,,0.750931,0.81,,EPIC 211955798.01,K2,FALSE_POSITIVE
7.218071,,,,,,,1.67346,1.433,,EPIC 211964001.01,K2,FALSE_POSITIVE
7.219626,,,,,,,2.55977,1.96,,EPIC 211964025.01,K2,FALSE_POSITIVE
7.220537,,,,,,,0.932,,,EPIC 211964332.01,K2,CANDIDATE
7.220943,,,,,,,0.292863,0.268495,,EPIC 211964555.01,K2,FALSE_POSITIVE
10.55532,,2.64,,,,,0.623,,,EPIC 211965883.01,K2,CANDIDATE
1.4835,,1.41,,,,,0.317944,0.297189,,EPIC 211970234.01,K2,FALSE_POSITIVE
6.0162,,,,,,,0.400314,0.391835,,EPIC 211972086.01,K2,FALSE_POSITIVE
1.092845,,,,,,,0.951,,,EPIC 211972627.01,K2,CANDIDATE
1.092673,,,,,,,0.783,,,EPIC 211972681.01,K2,CANDIDATE
1.092917,,,,,,,1.78223,1.62,,EPIC 211972837.01,K2,FALSE_POSITIVE
0.907765,,77.0,,,,,1.21,,,EPIC 211978865.01,K2,CANDIDATE
17.035203,,53.0,,,,,1.51,,,EPIC 211987231.01,K2,CANDIDATE
63.84825,,2.86,,,,,0.731598,0.62,,EPIC 211988320.01,K2,CANDIDATE
8.986,,,,,,,11.8634,,,EPIC 211993818.01,K2,CANDIDATE
0.279258,,8.41,,,,,0.62,,,EPIC 211995325.01,K2,CANDIDATE
32.576,,,,,,,0.694468,0.66,,EPIC 211995398.01,K2,CANDIDATE
1.744546,,,,,,,2.316,,,EPIC 211997641.01,K2,CANDIDATE
11.6158,,,,,,,0.339085,0.32159,,EPIC 212002525.01,K2,FALSE_POSITIVE
74.8,,4.34,,,,86.0,0.7,0.79,,EPIC 212008766.02,K2,CANDIDATE
6.83292,,1.3,,,,,0.18,,,EPIC 212009150.01,K2,CANDIDATE
0.778,,,,,,,0.779314,0.595,,EPIC 212009427.01,K2,FALSE_POSITIVE
0.923861,,,,,,,1.90631,1.21,,EPIC 212009702.01,K2,FALSE_POSITIVE
2.851451,,,,,,,2.22321,1.59,,EPIC 212010565.01,K2,FALSE_POSITIVE
3.244126,,,,,,,0.987047,0.67,,EPIC 212012387.01,K2,FALSE_POSITIVE
0.821436,,,,,,,1.5043,1.12,,EPIC 212019055.01,K2,FALSE_POSITIVE
3.888853,,,,,,,0.696024,0.660661,,EPIC 212020442.01,K2,FALSE_POSITIVE
3.696871,,,,,,,1.47855,1.285,,EPIC 212024647.01,K2,FALSE_POSITIVE
3.697161,,,,,,,0.245,,,EPIC 212024672.01,K2,CANDIDATE
1.769505,,,,,,,1.16794,1.1,,EPIC 212026226.01,K2,FALSE_POSITIVE
23.702342,,,,,,,1.869,,,EPIC 212033577.01,K2,CANDIDATE
2.714743,,1.198,,,,,0.415,0.397,,EPIC 212035441.01,K2,CANDIDATE
5.169887,,9.1,,,,,1.45,,,EPIC 212036875.01,K2,CANDIDATE
3.40819,,,,,,,0.849526,0.943,,EPIC 212037403.01,K2,FALSE_POSITIVE
2.22982,,,,,,,2.26072,1.69,,EPIC 212039539.01,K2,FALSE_POSITIVE
4.445559,,15.9,,,,,2.237,,,EPIC 212040382.01,K2,CANDIDATE
23.917716,,,,,,,0.828,,,EPIC 212041206.01,K2,CANDIDATE
2.783705,,2.4,,,,,0.939,,,EPIC 212041476.01,K2,CANDIDATE
1.830767,,,,,,,0.98712,1.16,,EPIC 212044495.01,K2,FALSE_POSITIVE
9.375266,,3.545,,,,,0.747,0.804,,EPIC 212048046.01,K2,CANDIDATE
0.617674,,,,,,,1.10095,0.9,,EPIC 212048503.01,K2,FALSE_POSITIVE
0.986765,,,,,,,1.4,,,EPIC 212052250.01,K2,CANDIDATE
0.579309,,,,,,,0.999114,0.8,,EPIC 212053988.01,K2,FALSE_POSITIVE
1.204338,,,,,,,0.907171,1.0,,EPIC 212060710.01,K2,FALSE_POSITIVE
0.604228,,,,,,,,,,EPIC 212060895.01,K2,FALSE_POSITIVE
0.8218241,,6.1,,,,,2.66,,,EPIC 212066407.01,K2,CANDIDATE
0.816734,,,,,,,1.79519,1.245,,EPIC 212066805.01,K2,FALSE_POSITIVE
14.220246,,,,,,,1.461,,,EPIC 212068493.01,K2,CANDIDATE
0.547674,,,,,,,0.786265,0.81,,EPIC 212069706.01,K2,FALSE_POSITIVE
1.743013,,,,,,,2.95299,1.9,,EPIC 212071939.01,K2,FALSE_POSITIVE
0.55082,,,,,,,,,,EPIC 212075294.01,K2,FALSE_POSITIVE
1.153456,,,,,,,2.96865,,,EPIC 212075842.01,K2,FALSE_POSITIVE
3.797473,,,,,,,0.785698,0.84,,EPIC 212082682.01,K2,FALSE_POSITIVE
0.518748,,,,,,,1.31192,1.33,,EPIC 212083250.01,K2,FALSE_POSITIVE
0.518754,,,,,,,0.878754,0.968,,EPIC 212083455.01,K2,FALSE_POSITIVE
0.98972,,,,,,,1.13922,0.94,,EPIC 212085654.01,K2,FALSE_POSITIVE
4.845561,,,,,,,1.15426,1.02,,EPIC 212085740.01,K2,FALSE_POSITIVE
0.643142,,,,,,,1.05452,0.94,,EPIC 212086717.01,K2,FALSE_POSITIVE
1.466473,,,,,,,0.981,,,EPIC 212096658.01,K2,CANDIDATE
7.1123703,,1.85858,,,,917.0,0.91,,,EPIC 212099230.01,K2,CANDIDATE
1.991357,,,,,,,1.26082,1.15,,EPIC 212109233.01,K2,FALSE_POSITIVE
16.7004351,,,,,,,1.09979,0.83,,EPIC 212110007.01,K2,FALSE_POSITIVE
20.016917,,,,,,,0.97,,,EPIC 212114260.01,K2,CANDIDATE
1.488249,,,,,,,0.982781,0.638,,EPIC 212115388.01,K2,FALSE_POSITIVE
0.610205,,,,,,,1.18417,,,EPIC 212116340.01,K2,FALSE_POSITIVE
1.07639,,,,,,,1.6002,1.34,,EPIC 212117087.01,K2,FALSE_POSITIVE
5.17518,,1.53,,,,,0.826,,,EPIC 212120773.01,K2,CANDIDATE
9.73605539,,,,,,,0.946449,0.97,,EPIC 212133517.01,K2,CANDIDATE
2.22645,,2.6,,,,,0.782,,,EPIC 212136123.01,K2,CANDIDATE
3.209185,,40.1,,,,,0.89,,,EPIC 212138198.01,K2,CANDIDATE
2.918,,,,,,,0.763904,0.828,,EPIC 212141021.01,K2,CANDIDATE
0.898216,,4.02,,,,,0.82,,,EPIC 212150006.01,K2,CANDIDATE
6.676,,,,,,,,,,EPIC 212152341.01,K2,CANDIDATE
1.023613,,,,,,,2.97485,1.4,,EPIC 212154158.01,K2,FALSE_POSITIVE
0.545702,,,,,,,4.752,,,EPIC 212159514.01,K2,CANDIDATE
4.70751,,1.52,,,,,0.998,,,EPIC 212159623.01,K2,CANDIDATE
5.173531,,,,,,,1.14689,0.88,,EPIC 212163353.01,K2,FALSE_POSITIVE
5.489456,,,,,,,3.27338,,,EPIC 212171851.01,K2,FALSE_POSITIVE
0.699705,,,,,,,2.09781,1.46,,EPIC 212175087.01,K2,FALSE_POSITIVE
0.555317,,,,,,,1.07851,0.91,,EPIC 212181307.01,K2,FALSE_POSITIVE
0.569192,,,,,,,1.51974,1.34,,EPIC 212181460.01,K2,FALSE_POSITIVE
0.751394,,,,,,,1.27317,0.96,,EPIC 212182233.01,K2,FALSE_POSITIVE
1.17715,,,,,,,2.529,,,EPIC 212194007.01,K2,CANDIDATE
9.148701,,,,,,,1.8215,1.13,,EPIC 212207194.01,K2,FALSE_POSITIVE
1.190316,,,,,,,0.335,,,EPIC 212207368.01,K2,CANDIDATE
2.724469,,,,,,,1.60222,1.42,,EPIC 212208163.01,K2,FALSE_POSITIVE
12.886147,,,,,,,0.805017,0.84,,EPIC 212210390.01,K2,FALSE_POSITIVE
0.723102,,,,,,,1.19162,1.07,,EPIC 212214592.01,K2,FALSE_POSITIVE
6.924808,,8.5,,,,,0.795,,,EPIC 212219881.01,K2,CANDIDATE
0.526018,,,,,,,0.671247,0.642823,,EPIC 212221986.01,K2,FALSE_POSITIVE
1.190354,,,,,,,2.407,,,EPIC 212223307.01,K2,CANDIDATE
0.793048,,,,,,,1.76335,0.95,,EPIC 212225413.01,K2,FALSE_POSITIVE
0.594392,,,,,,,,,,EPIC 212225806.01,K2,FALSE_POSITIVE
1.160308,,,,,,,0.883616,0.677,,EPIC 212225986.01,K2,FALSE_POSITIVE
5.190254,,,,,,,0.645,,,EPIC 212227092.01,K2,CANDIDATE
11.480611,,23.562,,,,,5.415,1.48,,EPIC 212228567.01,K2,CANDIDATE
0.59812,,,,,,,0.935307,0.65,,EPIC 212228588.01,K2,FALSE_POSITIVE
1.095841,,,,,,,1.906,,,EPIC 212228994.01,K2,CANDIDATE
1.717,,,,,,,1.69089,1.13,,EPIC 212270970.01,K2,CANDIDATE
12.426,,,,,,,1.34653,1.08,,EPIC 212278644.01,K2,CANDIDATE
16.715029,,3.402,,,,,0.854,0.821,,EPIC 212283840.01,K2,CANDIDATE
2.76294135,,,,,,,0.787867,1.04,,EPIC 212294561.01,K2,CANDIDATE
2.28943,,1.323,,,,,,0.829,,EPIC 212297394 b,K2,CONFIRMED
5.213,,,,,,,0.776343,0.831,,EPIC 212297394 c,K2,CONFIRMED
1.225,,,,,,,0.836336,0.89,,EPIC 212301649.01,K2,CANDIDATE
0.595621,,0.58303133,,,,,0.863058,,,EPIC 212303338.01,K2,CANDIDATE
1.605718,,16.0,,,,,1.9,,,EPIC 212304395.01,K2,CANDIDATE
6.669,,,,,,,0.871771,0.84,,EPIC 212310244.01,K2,CANDIDATE
17.788652,,47.8,,,,,0.76,,,EPIC 212311834.01,K2,CANDIDATE
12.93562,,33.6,,,,,1.511,,,EPIC 212315941.01,K2,CANDIDATE
51.735,,15.3,,,,,1.511,,,EPIC 212315941.02,K2,CANDIDATE
34.1365,,10.54,,,,,1.791,,,EPIC 212321305.01,K2,CANDIDATE
3.56467,,1.62,,,,,0.564,,,EPIC 212328538.01,K2,CANDIDATE
21.0791,,2.71,,,,,1.362,,,EPIC 212329106.01,K2,CANDIDATE
4.17458,,1.08,,,,,0.28,,,EPIC 212330265.01,K2,CANDIDATE
15.9489,,2.48,,,,,1.29,,,EPIC 212346723.01,K2,CANDIDATE
2.548,,,,,,,0.515866,0.513515,,EPIC 212351026.01,K2,CANDIDATE
2.549,,,,,,,,,,EPIC 212351405.01,K2,CANDIDATE
2.500285,,64.215,,,,,2.481,1.936,,EPIC 212351868.01,K2,CANDIDATE
0.6962935,,3.85,,,,,1.107,,,EPIC 212362217.01,K2,CANDIDATE
22.446,,,,,,,0.693527,0.645,,EPIC 212370106.01,K2,CANDIDATE
26.147,,,,,,,0.811187,0.949,,EPIC 212380207.01,K2,CANDIDATE
14.452,,,,,,,1.11514,1.24,,EPIC 212393193.01,K2,CANDIDATE
36.152,,,,,,,1.11514,1.24,,EPIC 212393193.02,K2,CANDIDATE
6.16596,,,,,,,1.3,,,EPIC 212396050.01,K2,CANDIDATE
46.4221,,2.66,,,,,0.893,,,EPIC 212398508.01,K2,CANDIDATE
1.852487,,36.8,,,,,2.479,,,EPIC 212406474.01,K2,CANDIDATE
3.746332,,1.638,,,,,0.726,0.795,,EPIC 212409658.01,K2,CANDIDATE
28.24765,,38.5,,,,,3.57,,,EPIC 212421673.01,K2,CANDIDATE
25.3606,,3.11,,,,,0.815,,,EPIC 212421749.01,K2,CANDIDATE
15.7086,,1.96,,,,,0.595,,,EPIC 212422536.01,K2,CANDIDATE
9.886,,1.59,,,,,0.595,,,EPIC 212422536.02,K2,CANDIDATE
18.0983,,2.17,,,,,,1.106,,EPIC 212424622 b,K2,CONFIRMED
12.0156,,2.81,,,,,1.2247,,,EPIC 212424622.01,K2,CANDIDATE
0.94599529,,,,,,,0.801858,0.92,,EPIC 212425103.01,K2,CANDIDATE
2.667929,,50.7,,,,,0.94,,,EPIC 212428509.01,K2,CANDIDATE
1.063,,,,,,,,,,EPIC 212432685.01,K2,CANDIDATE
24.006249,,23.826,,,,,1.506,1.214,,EPIC 212434019.01,K2,CANDIDATE
1.115563,,1.29,,,,,0.98,,,EPIC 212435047.01,K2,CANDIDATE
24.462656,,13.6,,,,,0.68,,,EPIC 212443457.01,K2,CANDIDATE
0.779,,,,,,,,,,EPIC 212443973.01,K2,CANDIDATE
12.666,,,,,,,0.948236,1.01,,EPIC 212451091.01,K2,CANDIDATE
0.876,,,,,,,1.49707,1.06,,EPIC 212454160.01,K2,CANDIDATE
3.26945,,3.9,,,,,0.276,,,EPIC 212454422.01,K2,CANDIDATE
4.07337,,0.928,,,,,0.794,,,EPIC 212464382.01,K2,CANDIDATE
21.6768,,2.87,,,,,1.003,,,EPIC 212495601.01,K2,CANDIDATE
6.80213,,1.82,,,,,0.379,,,EPIC 212497862.01,K2,CANDIDATE
6.88385,,8.3,,,,,0.743,,,EPIC 212499835.01,K2,CANDIDATE
34.885,,1.6,,,,,,0.912,,EPIC 212499991 b,K2,CONFIRMED
15.381,,,,,,,0.752111,0.85,,EPIC 212499991.01,K2,CANDIDATE
11.52898,,3.93,,,,,0.533,,,EPIC 212524671.01,K2,CANDIDATE
3.44791,,1.46,,,,,0.637,,,EPIC 212525174.01,K2,CANDIDATE
14.4307,,2.28,,,,,0.986,,,EPIC 212525618.01,K2,CANDIDATE
8.12088,,2.69,,,,,1.101,,,EPIC 212529560.01,K2,CANDIDATE
13.484958,,1.56669509,,,,,0.843263,,,EPIC 212534729.01,K2,CANDIDATE
17.732736,,23.212,,,,,1.684,1.114,,EPIC 212535959.01,K2,CANDIDATE
1.096473,,78.0,,,,,1.913,,,EPIC 212540985.01,K2,CANDIDATE
4.162764,,1.5,,,,,0.83,,,EPIC 212555594.02,K2,CANDIDATE
13.7043,,1.3,,,,,1.014,,,EPIC 212560683.01,K2,CANDIDATE
13.52475,,2.27671392,,,,,0.888236,,,EPIC 212562715.01,K2,CANDIDATE
14.311,,,,,,,0.614558,0.638,,EPIC 212563850.01,K2,CANDIDATE
21.379793,,2.088,,,,,0.698,0.825,,EPIC 212569876.01,K2,CANDIDATE
8.853,,,,,,,1.12685,1.0,,EPIC 212570977.01,K2,CANDIDATE
2.581,,,,,,,0.86975,0.83,,EPIC 212572439.01,K2,CANDIDATE
2.58148,,5.38,,,,,0.757718,0.64,,EPIC 212572452.01,K2,FALSE_POSITIVE
14.06928,,1.83,,,,,0.876,,,EPIC 212577658.01,K2,CANDIDATE
18.155653,,55.0,,,,,0.83,,,EPIC 212579164.01,K2,CANDIDATE
6.373,,,,,,,0.991065,1.34,,EPIC 212579424.01,K2,CANDIDATE
3.021795,,45.9,,,,,1.09,,,EPIC 212585579.01,K2,CANDIDATE
7.785,,,,,,,3.88144,,,EPIC 212586030.01,K2,CANDIDATE
15.2841,,1.12,,,,,,0.95,,EPIC 212587672 b,K2,CONFIRMED
23.226,,2.3,,,,,0.95,,,EPIC 212587672 c,K2,CONFIRMED
,,15.2,,,,,0.797,,,EPIC 212590677.01,K2,CANDIDATE
4.54462,,6.6,,,,,0.487,,,EPIC 212592101.01,K2,CANDIDATE
0.72436144,,,,,,,0.650416,0.627438,,EPIC 212601505.01,K2,CANDIDATE
12.346663,,2.345,,,,,1.011,0.88,,EPIC 212616320.01,K2,CANDIDATE
31.4782,,2.6,,,,,0.7556,,,EPIC 212621075.01,K2,CANDIDATE
6.02226,,2.02,,,,,0.9738,,,EPIC 212622766.01,K2,CANDIDATE
0.578657,,1.2,,,,,0.93,,,EPIC 212624936 b,K2,CONFIRMED
11.811437,,2.3,,,,,0.93,,,EPIC 212624936 c,K2,CONFIRMED
4.35244,,14.07,,,,,0.764238,0.7,,EPIC 212628098.01,K2,FALSE_POSITIVE
2.85177,,3.34,,,,,0.387653,0.377476,,EPIC 212634172.01,K2,CANDIDATE
11.090822,,1.818,,,,,0.989,0.652,,EPIC 212636654.01,K2,CANDIDATE
13.843678,,21.4,,,,,0.81,,,EPIC 212639319.01,K2,CANDIDATE
0.984,,,,,,,1.10379,1.04,,EPIC 212645891.01,K2,CANDIDATE
8.253,,,,,,,2.02234,0.94,,EPIC 212646483.01,K2,CANDIDATE
20.5827,,2.98,,,,,1.099,,,EPIC 212648083.01,K2,CANDIDATE
19.1324,,2.73,,,,,1.347,,,EPIC 212652418.01,K2,CANDIDATE
2.459,,,,,,,0.926086,0.97,,EPIC 212661144.01,K2,CANDIDATE
1.054612,,1.0,,,,,0.36,,,EPIC 212679181.01,K2,CANDIDATE
1.83473,,29.93,,,,,0.826606,0.69,,EPIC 212679798.01,K2,FALSE_POSITIVE
,,24.0,,,,,0.951,,,EPIC 212685467.01,K2,CANDIDATE
5.734172,,6.2,,,,,2.747,1.147,,EPIC 212688722.01,K2,CANDIDATE
62.841,,,,,,,1.13363,0.82,,EPIC 212688920.01,K2,CANDIDATE
25.86125,,2.2,,,,,0.432453,0.427575,,EPIC 212690867.01,K2,CANDIDATE
6.430383,,4.309,,,,,1.054,0.839,,EPIC 212691727.01,K2,CANDIDATE
6.788,,,,,,,1.09551,,,EPIC 212703473.01,K2,CANDIDATE
18.517319,,1.86157195,,,,,0.978493,,,EPIC 212703473.02,K2,CANDIDATE
2.268,,,,,,,2.15197,1.04,,EPIC 212705192.01,K2,CANDIDATE
7.264,,,,,,,,,,EPIC 212712473.01,K2,CANDIDATE
3.4914,,1.18,,,,,0.572,,,EPIC 212730483.01,K2,CANDIDATE
7.685505,,2.084,,,,,0.703,0.695,,EPIC 212735133.01,K2,CANDIDATE
13.603,,,,,,,0.669035,0.724,,EPIC 212737443 b,K2,CONFIRMED
65.55,,2.69,,,,316.0,0.673,0.69,,EPIC 212737443 c,K2,CONFIRMED
14.78545,,2.62,,,,,0.623,,,EPIC 212743333.01,K2,CANDIDATE
34.383193,,2.856,,,,,0.972,0.765,,EPIC 212746655.01,K2,CANDIDATE
19.984217,,2.846,,,,,1.753,1.62,,EPIC 212753343.01,K2,CANDIDATE
1.018,,,,,,,0.805916,0.83,,EPIC 212757601.01,K2,CANDIDATE
8.491003,,2.228,,,,,0.841,0.836,,EPIC 212771557.01,K2,CANDIDATE
8.953,,,,,,,0.864025,0.819,,EPIC 212772113.01,K2,CANDIDATE
37.361973,,2.74426869,,,,,1.116937,,,EPIC 212772313.01,K2,CANDIDATE
4.68189,,29.41,,,,,0.40606,0.398305,,EPIC 212773272.01,K2,FALSE_POSITIVE
4.68199,,48.33,,,,,0.895684,0.736,,EPIC 212773309.01,K2,FALSE_POSITIVE
24.748442,,16.683,,,,,0.637,0.633,,EPIC 212783902.01,K2,CANDIDATE
3.216,,,,,,,0.622576,0.60613,,EPIC 212796016.01,K2,CANDIDATE
29.978884,,15.3,,,,,0.94,,,EPIC 212797028.01,K2,CANDIDATE
6.725,,,,,,,0.80913,0.8,,EPIC 212813907.01,K2,CANDIDATE
12.24568,,2.047,,,,,0.796,0.871,,EPIC 212817071.01,K2,CANDIDATE
13.8883,,1.46,,,,,0.592,,,EPIC 212821706.01,K2,CANDIDATE
26.939433,,2.869,,,,,1.02,0.776,,EPIC 212830737.01,K2,CANDIDATE
27.7985,,2.47,,,,,1.484,,,EPIC 212833814.01,K2,CANDIDATE
20.641492,,49.5,,,,,1.05,,,EPIC 212839127.01,K2,CANDIDATE
12.634794,,47.553,,,,,10.265,0.805,,EPIC 212844216.01,K2,CANDIDATE
7.535783,,3.131,,,,,0.659,14.336,,EPIC 212865617.01,K2,CANDIDATE
6.116238,,4.886,,,,,1.544,1.235,,EPIC 212870185.01,K2,CANDIDATE
9.668373,,2.628,,,,,0.817,0.826,,EPIC 212883391.01,K2,CANDIDATE
0.546127,,11.3,,,,,1.447,,,EPIC 213123443.01,K2,CANDIDATE
2.49686,,90.0,,,,,11.0,,,EPIC 213408445.01,K2,CANDIDATE
5.84643,,10.4,,,,,0.698,,,EPIC 213462890.01,K2,CANDIDATE
9.76897,,,,,,,1.2,,,EPIC 213546283.01,K2,CANDIDATE
0.515513,,3.4,,,,,0.75,,,EPIC 213703832.01,K2,CANDIDATE
6.7826,,1.88,,,,,0.705,,,EPIC 213722591.01,K2,CANDIDATE
3.12951,,18.6,,,,,1.99,,,EPIC 213748480.01,K2,CANDIDATE
13.61358,,3.39689521,,,,,0.780921,,,EPIC 213817056.01,K2,CANDIDATE
12.364531,,36.3,,,,,0.76,,,EPIC 213840781.01,K2,CANDIDATE
6.79867,,4.4,,,,,1.601,,,EPIC 213919434.01,K2,CANDIDATE
1.489154,,1.9,,,,,2.4,,,EPIC 213919915.01,K2,CANDIDATE
1.489184,,1.0,,,,,0.87,,,EPIC 213920015.01,K2,CANDIDATE
1.11704,,33.94,,,,,0.497973,0.496049,,EPIC 213951550.01,K2,FALSE_POSITIVE
14.1297,,1.4,,,,,0.69,,,EPIC 214173069.02,K2,CANDIDATE
4.63789,,2.04,,,,,1.021,,,EPIC 214234110.01,K2,CANDIDATE
5.059033,,1.03801946,,,,,0.623766,,,EPIC 214254518.01,K2,CANDIDATE
1.876899,,13.2,,,,,0.774,,,EPIC 214512594.01,K2,CANDIDATE
10.99044,,1.16,,,,,0.500884,0.498929,,EPIC 214522613.01,K2,CANDIDATE
21.568409,,20.5,,,,,1.21,,,EPIC 214611894.01,K2,CANDIDATE
1.236438,,50.0,,,,,3.2,,,EPIC 214630761.01,K2,CANDIDATE
7.269622,,32.9,,,,,0.73,,,EPIC 214741009.01,K2,CANDIDATE
7.457597,,8.7,,,,,1.037,,,EPIC 214888033.01,K2,CANDIDATE
43.1029,,12.2,,,,,1.923,,,EPIC 214912104.01,K2,CANDIDATE
0.2633809,,370.0,,,,,37.7,,,EPIC 214984368.01,K2,CANDIDATE
15.20726,,26.2,,,,,1.59,,,EPIC 215101303.01,K2,CANDIDATE
0.738067,,260.0,,,,,25.0,,,EPIC 215125108.01,K2,CANDIDATE
4.135707,,1.59980974,,,,,0.76364,,,EPIC 215171927.01,K2,CANDIDATE
6.63107,,1.52,,,,,0.761,,,EPIC 215171927.02,K2,CANDIDATE
1.726115,,5.6,,,,,0.839,,,EPIC 215175768.01,K2,CANDIDATE
1.2539936,,31.7,,,,,0.948,,,EPIC 215234145.01,K2,CANDIDATE
0.9085915,,23.1,,,,,0.95,,,EPIC 215353525.01,K2,CANDIDATE
6.421719,,15.3,,,,,1.1,,,EPIC 215358983.01,K2,CANDIDATE
2.74324,,28.0,,,,,4.88,,,EPIC 215364084.01,K2,CANDIDATE
0.533393,,19.5,,,,,14.8,,,EPIC 215381481.01,K2,CANDIDATE
23.510811,,18.4,,,,,0.97,,,EPIC 215389654.01,K2,CANDIDATE
21.521554,,2.40003126,,,,,1.160188,,,EPIC 215502661.01,K2,CANDIDATE
5.33988,,1.27,,,,,0.611,,,EPIC 215525178.01,K2,CANDIDATE
6.689131,,29.9,,,,,1.011,,,EPIC 215714765.01,K2,CANDIDATE
,,13.66,,,,,0.738,,,EPIC 215717520.01,K2,CANDIDATE
3.6322288,,32.2,,,,,2.67,,,EPIC 215739094.01,K2,CANDIDATE
10.14588,,19.43,,,,,1.198,,,EPIC 215816368.01,K2,CANDIDATE
11.12366,,1.8,,,,,0.8327,,,EPIC 215854715.01,K2,CANDIDATE
,,57.0,,,,,1.532,,,EPIC 215894766.01,K2,CANDIDATE
1.15144,,,,,,,1.91,,,EPIC 215938010.01,K2,CANDIDATE
14.94889,,21.9,,,,,1.69,,,EPIC 216050437.01,K2,CANDIDATE
